acto;nome;tipo;ambito_geografico;primeiro_ano;ultimo_ano;n_publicacoes;n_organizacoes;codigos_organizacoes
7008;ACORDO COLETIVO ENTRE A ASSOCIAÇÃO DE REGANTES E BENEFICIARIOS DO VALE DO SORRAIA E OUTRAS E O SINDICATO NACIONAL DOS TRABALHADORES DA AGRICULTURA, FLORESTA, PESCA, TURISMO, INDUSTRIA ALIMENTAR, BEBIDAS E AFINS - SETAAB - REVISAO GLOBAL;Acordo coletivo de trabalho;Nacional;2023;2023;1;1;1.631.0
7009;CONTRATO COLETIVO ENTRE A ACISO - ASSOCIAÇAO EMPRESARIAL DE OUREM - FATIMA E OUTRAS E O CESP - SINDICATO DOS TRABALHADORES DO COMERCIO, ESCRITORIOS E SERVIÇOS DE PORTUGAL - REVISAO GLOBAL;Contrato coletivo de trabalho;Distrital;2023;2023;6;6;1.518.0 5.175.2 5.214.1 5.236.2 5.240.3 5.317.2
7010;ACORDO DE EMPRESA ENTRE A FONT SALEM PORTUGAL, SA E A FESAHT - FEDERAÇAO DOS SINDICATOS DA AGRICULTURA, ALIMENTAÇAO, BEBIDAS, HOTELARIA E TURISMO DE PORTUGAL - REVISAO GLOBAL;Acordo de empresa;Distrital;2023;2023;1;1;2.58.0
7011;ACORDO DE EMPRESA ENTRE A NEWRAIL - RESTAURAÇAO E SERVIÇOS, LDA E A FESAHT - FEDERAÇAO DOS SINDICATOS DA AGRICULTURA, ALIMENTAÇAO, BEBIDAS, HOTELARIA E TURISMO DE PORTUGAL;Acordo de empresa;Nacional;2023;2025;3;1;2.58.0
7012;ACORDO DE EMPRESA ENTRE A EASYJET AIRLINE COMPANY LIMITED - SUCURSAL EM PORTUGAL E O SPAC - SINDICATO DOS PILOTOS DA AVIAÇÃO CIVIL - REVISÃO GLOBAL;Acordo de empresa;Nacional;2023;2023;2;2;1.218.6 1.320.0
7013;ACORDO DE EMPRESA ENTRE A ACADEMIA MUSICAL DOS AMIGOS DAS CRIANÇAS E A FEDERAÇÃO NACIONAL DOS PROFESSORES - FENPROF E OUTRO;Acordo de empresa;Pluridistrital;2023;2023;2;2;1.152.2 2.33.0
7014;ACORDO DE EMPRESA ENTRE A INFRAQUINTA - EMPRESA DE INFRAESTRUTURAS DA QUINTA DO LAGO, E.M. E O SINDICATO DOS TRABALHADORES DA ADMINISTRAÇÃO PÚBLICA E DE ENTIDADES COM FINS PÚBLICOS - SINTAP;Acordo de empresa;Concelhia;2023;2023;1;1;1.363.1
7015;ACORDO DE EMPRESA ENTRE A GESLOURES, GESTÃO DE EQUIPAMENTOS SOCIAIS, EM UNIPESSOAL, LDA E O SINDICATO DOS TRABALHADORES DA ADMINISTRAÇÃO PÚBLICA E DE ENTIDADES COM FINS PÚBLICOS - SINTAP E OUTRO - REVISÃO GLOBAL;Acordo de empresa;Concelhia;2023;2024;4;2;1.218.6 1.363.1
7016;ACORDO DE EMPRESA ENTRE A INOVA - EMPRESA DE DESENVOLVIMENTO ECONÓMICO E SOCIAL DE CANTANHEDE, EM - SA E O SINDICATO DOS TRABALHADORES DA ADMINISTRAÇÃO PÚBLICA E DE ENTIDADES COM FINS PÚBLICOS - SINTAP - REVISÃO GLOBAL;Acordo de empresa;Distrital;2023;2023;1;1;1.363.1
7017;ACORDO DE EMPRESA ENTRE A INOVA - EMPRESA DE DESENVOLVIMENTO ECONÓMICO E SOCIAL DE CANTANHEDE, EM - SA E O STAL - SINDICATO NACIONAL DOS TRABALHADORES DA ADMINISTRAÇÃO LOCAL E REGIONAL, EMPRESAS PÚBLICAS, CONCESSIONÁRIAS E AFINS - REVISÃO GLOBAL;Acordo de empresa;Distrital;2023;2023;1;1;1.306.1
7018;CONTRATO COLECTIVO ENTRE A ACAP - ASSOCIAÇÃO AUTOMÓVEL DE PORTUGAL E OUTRAS E O SINDEL - SINDICATO NACIONAL DA INDÚSTRIA E ENERGIA E OUTRO - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2023;2023;5;5;1.218.6 1.361.2 5.141.1 5.23.1 5.83.1
7019;ACORDO DE EMPRESA ENTRE A SANTA CASA DA MISERICORDIA DE LISBOA E O SDPGL - SINDICATO DEMOCRATICO DOS PROFESSORES DA GRANDE LISBOA E VALE DO TEJO E OUTROS - REVISAO GLOBAL;Acordo de empresa;Nacional;2023;2026;24;9;1.218.6 1.331.1 1.363.1 1.368.2 1.377.2 1.393.1 1.449.1 1.476.0 1.476.1
7020;ACORDO DE EMPRESA ENTRE A SANTA CASA DA MISERICÓRDIA DE LISBOA (SCML) E O SINDICATO DOS FISIOTERAPEUTAS PORTUGUESES (SFP) E OUTROS - REVISÃO GLOBAL;Acordo de empresa;Nacional;2023;2026;20;7;1.273.3 1.299.0 1.310.4 1.313.2 1.504.0 1.514.0 1.547.1
7021;CONTRATO COLETIVO ENTRE A ASSOCIAÇAO COMERCIAL, INDUSTRIAL E DE SERVIÇOS DE BRAGANÇA E OUTRAS E A FEPCES - FEDERAÇAO PORTUGUESA DOS SINDICATOS DO COMERCIO, ESCRITORIOS E SERVIÇOS - REVISÃO GLOBAL;Contrato coletivo de trabalho;Distrital;2024;2024;5;5;2.6.4 5.249.0 5.427.1 5.75.0 5.75.1
7022;CONTRATO COLETIVO ENTRE A ANEMEDE - ASSOCIAÇÃO NACIONAL DAS EMPRESAS DE MEDECINA DENTÁRIA E ESTOMATOLOGIA E O SMD- SINDICATO DOS MÉDICOS DENTISTAS;Contrato coletivo de trabalho;Continente;2024;2024;2;2;1.664.1 5.624.0
7023;ACORDO DE EMPRESA ENTRE A COMPANHIA CARRIS DE FERRO DE LISBOA, EM S.A. E A ASSOCIAÇAO SINDICAL DOS TRABALHADORES DA CARRIS (ASPTC) - REVISAO GLOBAL;Acordo de empresa;Concelhia;2024;2024;1;1;1.522.3
7024;ACORDO DE EMPRESA ENTRE A COMPANHIA CARRIS DE FERRO DE LISBOA, E.M.,SA E O SINDICATO DOS TRABALHADORES DO SETOR DE SERVIÇOS -  SITESE - REVISAO GLOBAL;Acordo de empresa;Concelhia;2024;2024;1;1;1.218.6
7025;ACORDO DE EMPRESA ENTRE A COMPANHIA CARRIS DE FERRO DE LISBOA, E.M., S.A. E O SINDICATO DOS TRABALHADORES DOS TRANSPORTES - SITRA - REVISAO GLOBAL;Acordo de empresa;Distrital;2024;2024;1;1;1.104.3
7027;ACORDO DE EMPRESA ENTRE A COMPANHIA CARRIS DE FERRO DE LISBOA, E.M. SA E A FEDERAÇÃO DOS SINDICATOS DE TRANSPORTES E COMUNICAÇÕES - FECTRANS - REVISÃO GLOBAL;Acordo de empresa;Distrital;2024;2024;1;1;2.50.0
7028;CONTRATO COLETIVO ENTRE A ASSOCIAÇAO DA HOTELARIA, RESTAURAÇAO E SIMILARES DE PORTUGAL (AHRESP) E O SINDICATO DOS TRABALHADORES DO SETOR DE SERVIÇOS - SITESE (CANTINAS, REFEITORIOS E FABRICAS DE REFEIÇOES) - REVISAO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2024;4;2;1.218.6 5.508.1
7029;CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO DOS TRANSITÁRIOS DE PORTUGAL - APAT E O SINDICATO DOS TRABALHADORES DA MARINHA MERCANTE. AGÊNCIAS DE VIAGENS, TRANSITÁRIOS E PESCA (SIMAMEVIP) - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2026;6;2;1.173.2 5.57.1
7030;ACORDO DE EMPRESA ENTRE A EMAS - EMPRESA MUNICIPAL DE AGUA E SANEAMENTO DE BEJA, EM E O STAL - SINDICATO NACIONAL DOS TRABALHADORES DA ADMINISTRAÇAO LOCAL E REGIONAL, EMPRESAS PUBLICAS, CONCESSIONARIAS E AFINS - REVISAO GLOBAL;Acordo de empresa;Distrital;2024;2025;2;2;1.306.0 1.306.1
7031;ACORDO DE EMPRESA ENTRE A PORTUGÁLIA - COMPANHIA PORTUGUESA DE TRANSPORTES AÉREOS, S.A. E O SINDICATO NACIONAL DO PESSOAL DE VOO DA AVIAÇÃO CIVIL - SNPVAC - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;1;1;1.117.0
7032;ACORDO DE EMPRESA ENTRE A PORTUGÁLIA - COMPANHIA PORTUGUÊSA DE TRANSPORTES AÉREOS, SA E O SPAC - SINDICATO DOS PILOTOS DA AVIAÇÃO CIVIL - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;1;1;1.320.0
7033;ACORDO DE EMPRESA ENTRE A CEFOSAP - CENTRO DE FORMAÇÃO SINDICAL E APERFEIÇOAMENTO PROFISSIONAL E O SINDICATO DOS TRABALHADORES  DO SETOR DE SERVIÇOS - SITESE - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2025;2;1;1.218.6
7034;ACORDO DE EMPRESA ENTRE O OPART - ORGANISMO DE PRODUÇAO ARTISTICA, E.P.E. E O SINDICATO DOS TRABALHADORES DE ESPETACULOS, DO AUDIOVISUAL E DOS MUSICOS - CENA - STE - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;1;1;1.627.0
7035;CONTRATO COLETIVO ENTRE A CONFEDERAÇAO DOS AGRICULTORES DE PORTUGAL (CAP) E O SINDICATO NACIONAL DOS TRABALHADORES DA AGRICULTURA, FLORESTA, PESCA, TURISMO, INDUSTRIA ALIMENTAR, BEBIDAS E AFINS - SETAAB - REVISAO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2024;2;2;1.631.0 8.3.0
7036;ACORDO DE EMPRESA ENTRE A EMARP - EMPRESA MUNICIPAL DE AGUAS E RESIDUOS DE PORTIMAO, EM, SA E O SINDICATO DOS TRABALHADORES DA ADMINISTRAÇAO PUBLICA E DE ENTIDADES COM FINS PUBLICOS - SINTAP - REVISAO GLOBAL;Acordo de empresa;Concelhia;2024;2024;1;1;1.363.1
7037;ACORDO DE EMPRESA ENTRE A EMARP - EMPRESA MUNICIPAL DE ÁGUAS E RESÍDUOS DE PORTIMÃO, E.M., SA E O STAL - SINDICATO NACIONAL DOS TRABALHADORES DA ADMINISTRAÇÃO LOCAL E REGIONAL - REVISÃO GLOBAL;Acordo de empresa;Concelhia;2024;2024;1;1;1.306.0
7038;ACORDO DE EMPRESA ENTRE A TRANSPORTES AÉREOS PORTUGUESES, SA E O SINDICATO DOS TÉCNICOS DE MANUTENÇÃO DE AERONAVES - SITEMA - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;2;1;1.340.0
7039;ACORDO DE EMPRESA ENTRE A TRANSPORTES AÉREOS PORTUGUESES, SA E O SINDICATO NACIONAL DO PESSOAL DE VOO DA AVIAÇÃO CIVIL - SNPVAC -REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;1;1;1.117.0
7040;CONTRATO COLETIVO ENTRE A AHSA - ASSOCIAÇAO DOS HORTICULTORES, FRUTICULTORES E FLORICULTORES DOS CONCELHOS DE ODEMIRA E ALJEZUR E O SINDICATO NACIONAL DOS TRABALHADORES DA AGRICULTURA, FLORESTA, PESCA, TURISMO, INDUSTRIA ALIMENTAR, BEBIDAS E AFINS - SETAAB - REVISAO GLOBAL;Contrato coletivo de trabalho;Concelhia;2024;2024;2;2;1.631.0 5.610.2
7041;CONTRATO COLETIVO ENTRE A ASSOCIAÇAO NACIONAL DAS FARMACIAS - ANF E O SINDICATO NACIONAL DOS FARMACEUTICOS - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2026;4;3;1.216.1 5.100.0 5.100.1
7042;ACORDO DE EMPRESA ENTRE A EASYJET AIRLINE COMPANY LIMITED - SUCURSAL EM PORTUGAL E O SINDICATO NACIONAL DO PESSOAL DE VOO DA AVIAÇÃO CIVIL - SNPVAC - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;1;1;1.117.0
7043;ACORDO DE EMPRESA ENTRE A PORTUGALIA - COMPANHIA PORTUGUÊSA DE TRANSPORTES AEREOS, SA E O SIPLA - SINDICATO INDEPENDENTE DE PILOTOS DE LINHAS AEREAS - REVISAO GLOBAL;Acordo de empresa;Nacional;2024;2024;2;1;1.628.1
7044;CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO DA HOTELARIA, RESTAURAÇÃO E SIMILARES DE PORTUGAL (AHRESP) E O SINDIICATO DOS TRABALHADORES DO SETOR DE SERVIÇOS - SITESE (ALOJAMENTO) - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2025;4;3;1.218.6 5.508.0 5.508.1
7045;CONTRATO COLETIVO ENTRE A ASSOCIAÇAO DA HOTELARIA, RESTAURAÇAO E SIMILARES DE PORTUGAL (AHRESP) E O SINDICATO DOS TRABALHADORES DO SETOR DE SERVIÇOS - SITESE (RESTAURAÇAO E BEBIDAS) - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2025;4;2;1.218.6 5.508.1
7046;ACORDO DE EMPRESA ENTRE A PORTUGÁLIA - COMPANHIA PORTUGUESA DE TRANSPORTES AÉREOS, SA E O SINDICATO DOS TRABALHADORES  DA AVIAÇÃO E AEROPORTOS - SITAVA E OUTRO - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;3;3;1.340.0 1.372.0 1.470.0
7047;ACORDO DE EMPRESA ENTRE A TAP - TRANSPORTES AEREOS PORTUGUESES, SA E O SINDICATO DAS INDUSTRIAS METALURGICAS E AFINS - SIMA E OUTROS - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2026;18;6;1.298.2 1.341.1 1.346.0 1.470.0 1.639.1 1.667.0
7048;ACORDO DE EMPRESA ENTRE A TRANSPORTES AÉREOS PORTUGUESES, SA E O SINDICATO DOS TRABALHADORES DA AVIAÇÃO E AEROPORTOS - SITAVA E OUTRO - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2026;6;2;1.372.0 1.517.1
7049;ACORDO DE EMPRESAENTRE A UNIDADE LOCAL DE SAÚDE DE AMADORA/SINTRA, E.P.E. E O SINDICATO DOS PROFISSIONAIS ADMNISTRATIVOS DA SAÚDE (SPAS);Acordo de empresa;Nacional;2024;2024;1;1;1.483.1
7050;ACORDO DE EMPRESA ENTRE A UNIDADE LOCAL DE SAÚDE DE AMADORA / SINTRA, E.P.E. E O SINDICATO DOS TRABALHADORES DA ADMISTRAÇÃO PÚBLICA E DE ENTIDADES COM FINS PÚBLICOS - SINTAP;Acordo de empresa;Nacional;2024;2024;1;1;1.363.1
7051;ACORDO DE EMPRESA ENTRE A UNIDADE LOCAL DE SAÚDE DE AMADORA / SINTRA. E.P.E. E O SINDICATO DOS TRABALHADORES EM FUNÇÕES PÚBLICAS E SOCIAIS DO SUL E REGIÕES AUTÓNOMAS - (STFPSSRA);Acordo de empresa;Nacional;2024;2024;1;1;1.310.4
7052;ACORDO DE EMPRESA ENTRE A UNIDADE LOCAL DE SAÚDE DE AMADORA/SINTRA. E.P.E. E O SINDICATO INDEPENDENTE DOS TÉCNICOS AUXILIARES DE SAÚDE - SITAS;Acordo de empresa;Nacional;2024;2024;1;1;1.632.0
7053;ACORDO DE EMPRESA ENTRE CAPTRAIN PORTUGAL, S.A E O SINDICATO NACIONAL DOS MAQUINISTAS DOS CAMINHOS DE FERRO PORTUGUESES - SMAQ;Acordo de empresa;Nacional;2024;2024;1;1;1.344.2
7054;ACORDO COLETIVO ENTRE A RIGHTSQUARE SGPS, SA E OUTRA E O SINDICATO NACIONAL DOS QUADROS E TECNICOS BANCÁRIOS - REVISÃO GLOBAL;Acordo coletivo de trabalho;Nacional;2024;2025;2;1;1.417.0
7055;ACORDO DE EMPRESA ENTRE A DOCAPESCA - PORTOS E LOTAS. S.A. E O SINDICATO DEMOCRÁTICO DAS PESCAS - SINDEPESCAS - ALTERAÇÃO SALARIAL E OUTRAS;Acordo de empresa;Continente;2024;2025;2;2;1.277.4 1.4.1
7056;ACORDO DE EMPRESA ENTRE A PORTWAY - HANDLING DE PORTUGAL, S.A. E O SINDICATO NACIONAL DOS TRABALHADORES DA AVIAÇÃO CIVIL - SINTAC - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2026;3;1;1.470.0
7057;ACORDO DE EMPRESA ENTRE A PORTWAY - HANDLING DE PORTUGAL, S.A. E O SINDICATO DEMOCRÁTICO DOS TRABALHADORES DA MARINHA MERCANTE, AGÊNCIAS DE VIAGENS, TRANSITÁRIOS E PESCA - SIMAMEVIP E OUTROS - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2026;8;4;1.173.2 1.372.0 1.462.1 1.517.1
7058;CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO DOS INDUSTRIAIS DA CONSTRUÇÃO CIVIL E OBRAS PÚBLICAS - AICCOPN E O SINDICATO DA CONSTRUÇÃO, OBRAS PÚBLICAS E SERVIÇOS - SETACCOP E OUTROS - REVISÃO GLOBAL;Contrato coletivo de trabalho;Continente;2024;2025;10;5;1.218.6 1.286.3 1.361.2 2.47.0 5.129.1
7059;ACORDO COLETIVO ENTRE A MEO - SERVIÇOS DE COMUNICAÇÕES E MULTIMEDIA, SA E OUTRAS E O SINDICATO NACIONAL DOS TRABALHADORES DAS TELECOMUNICAÇÕES E AUDIOVISUAL - SINTTAV E OUTROS - REVISÃO GLOBAL;Acordo coletivo de trabalho;Nacional;2024;2026;18;9;1.119.1 1.236.1 1.248.5 1.385.3 1.433.1 1.451.0 1.47.0 1.504.0 2.47.0
7060;CONTRATO COLETIVO ENTRE A APM-REDEMUT - ASSOCIAÇÃO PORTUGUESA DE MUTUALIDADES E O SINDICATO NACIONAL DOS PROFISSIONAIS DA EDUCAÇÃO - SINAPE E OUTRO;Contrato coletivo de trabalho;Nacional;2024;2024;2;2;1.377.2 1.393.1
7061;ACORDO DE EMPRESA ENTRE A UNIDADE LOCAL DE SAÚDE DE  AMADORA / SINTRA, E.P.E SA E. E OSINDICATO DOS QUADROS TÉCNICOS DO ESTADO E ENTIDADES COM FINS PÚBLICOS (STE) - REVISÃO GLOBAL;Acordo de empresa;Continente;2024;2024;1;1;1.331.1
7062;ACORDO DE EMPRESA ENTRE A CITEFORMA - CENTRO DE FORMAÇAO PROFISSIONAL DOS TRABALHADORES DE ESCRITORIO, COMERCIO, SERVIÇOS E NOVAS TECNOLOGIAS E O SINDICATO DOS TRABALHADORES DO SETOR DE SERVIÇOS - SITESE - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2026;3;1;1.218.6
7063;CONTRATO COLETIVO ENTRE A ITA - ASSOCIAÇAO PORTUGUESA DOS INDUSTRIAIS DE TRIPAS E AFINS E A FESAHT - FEDERAÇAO DOS SINDICATOS DA AGRICULTURA, ALIMENTAÇAO, BEBIDAS, HOTELARIA E TURISMO DE PORTUGAL - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2026;6;2;2.58.0 5.312.0
7064;CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO NACIONAL DE REVENDEDORES DE COMBUSTÍVEIS, ESTAÇÕES DE SERVIÇO, ESTACIONAMENTO E LAVAGENS AUTOMÓVEIS - ANAREC E A FEPCES - FEDERAÇÃO PORTUGUESA DOS SINDICATOS DO COMÉRCIO, ESCRITÓRIOS E SERVIÇOS E OUTROS - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2026;12;4;1.218.6 2.50.0 2.6.4 5.293.1
7065;ACORDO DE EMPRESA ENTRE A CARAVELA - COMPANHIA DE SEGUROS, S.A. E O  SINDICATO DOS TRABALHADORES DA ACTIVIDADE SEGURADORA (STAS)  E OUTRO - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2026;6;2;1.187.1 1.85.3
7066;CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO NACIONAL DOS CENTROS DE ABATE E INDÚSTRIAS TRANSFORMADORAS DE CARNE DE AVES - ANCAVE E O SINDICATO NACIONAL DOS TRABALHADORES DA AGRICULTURA, FLORESTA, PESCA, TURISMO, INDÚSTRIA ALIMENTAR, BEBIDAS E AFINS - SETAAB - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2025;4;2;1.631.0 5.278.1
7067;CONTRATO COLETIVO ENTRE A ADCP - ASSOCIAÇAO DAS ADEGAS COOPERATIVAS DE PORTUGAL E O SINDICATO NACIONAL DOS TRABALHADORES DA AGRICULTURA, FLORESTA, PESCA, TURISMO, INDUSTRIA ALIMENTAR, BEBIDAS E AFINS - SETAAB - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2024;2;2;1.631.0 5.601.0
7068;CONTRATO COLETIVO ENTRE A ANIECA - ASSOCIAÇAO NACIONAL DE ESCOLAS DE CONDUÇAO AUTOMÓVEL E A FEDERAÇAO DOS SINDICATOS DE TRANSPORTES E COMUNICAÇOES - FECTRANS - REVISAO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2024;2;2;2.50.0 5.34.0
7069;CONTRATO COLETIVO ENTRE A ANIET - ASSOCIAÇÃO NACIONAL DA INDÚSTRIA EXTRATIVA E TRANSFORMADORA E O SINDICATO DA CONSTRUÇÃO, OBRAS PÚBLICAS E SERVIÇOS - SETACCOP;Contrato coletivo de trabalho;Nacional;2024;2026;4;2;1.286.3 5.218.3
7070;ACORDO COLETIVO ENTRE A LACTICOOP - UNIAO DE COOPERATIVAS DE PRODUTORES DE LEITE DE ENTRE DOURO E MONDEGO, UCRL E OUTRA E O SINDICATO DO COMERCIO, ESCRITORIOS E SERVIÇOS - SINDCES - REVISÃO GLOBAL;Acordo coletivo de trabalho;Nacional;2024;2025;2;1;1.222.4
7071;ACORDO COLETIVO ENTRE A LACTICOOP - UNIAO DE COOPERATIVAS DE PRODUTORES DE LEITE DE ENTRE DOURO E MONDEGO, UCRL E OUTRA E O SINDICATO NACIONAL DOS TRABALHADORES DA AGRICULTURA, FLORESTA, PESCA, TURISMO, INDUSTRIA ALIMENTAR, BEBIDAS E AFINS - SETAAB - REVISÃO GLOBAL;Acordo coletivo de trabalho;Nacional;2024;2025;2;1;1.631.0
7072;CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO DO COMÉRCIO, INDÚSTRIA E SERVIÇOS DO CONCELHO DE MAFRA - ACISM  E O CESP - SINDICATO DOS TRABALHADORES DO COMÉRCIO, ESCRITÓRIOS E SERVIÇOS DE PORTUGAL E OUTROS - REVISÃO GLOBAL;Contrato coletivo de trabalho;Concelhia;2024;2024;6;6;1.152.2 1.503.2 1.518.0 1.565.0 2.58.0 5.115.2
7073;CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO DOS AGRICULTORES DO RIBATEJO - ORGANIZAÇÃO DE EMPREGADORES DOS DISTRITOS DE SANTARÉM, LISBOA E LEIRIA E O SINDICATO DOS TRABALHADORES DA AGRICULTURA, FLORESTA, PESCA,TURISMO, INDÚSTRIA ALIMENTAR, BEBIDAS E AFINS - SETAAB - REVISÃO GLOBAL;Contrato coletivo de trabalho;Pluridistrital;2024;2024;2;2;1.631.0 5.302.1
7074;ACORDO COLETIVO ENTRE A ASSOCIAÇÃO DE REGANTES E BENEFICIÁRIOS DO VALE DO SORRAIA E OUTRAS E O SINDICATO NACIONAL DOS TRABALHADORES DA AGRICULTURA, FLORESTA, PESCA, TURISMO, INDÚSTRIA ALIMENTAR, BEBIDAS E AFINS - SETAAB - REVISÃO GLOBAL;Acordo coletivo de trabalho;Nacional;2024;2024;1;1;1.631.0
7075;CONTRATO COLETIVO ENTRE A ANASEL - ASSOCIAÇAO NACIONAL DE EMPRESAS DE LAVANDARIA, ARRANJOS DE COSTURA, CONSERTOS DE SAPATOS E CHAVES E O SINDICATO DOS TRABALHADORES DO SETOR DE SERVIÇOS - SITESE - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2025;4;2;1.218.6 5.517.2
7076;ACORDO DE EMPRESA ENTRE O SERVIÇO DE UTILIZAÇÃO COMUM DOS HOSPITAIS (S.U.C.H) E O SINDETELCO - SINDICATO DEMOCRÁTICO DOS TRABALHADORES DOS CORREIOS, TELECOMUNICAÇÕES, MEDIA E SERVIÇOS E OUTRO -  REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;2;2;1.336.1 1.385.3
7077;ACORDO DE EMPRESA ENTRE A PARQUES TEJO, E. M. E O SINDIATO DOS TRABALHADORES DA ADMNISTRAÇÃO PUBLICA E DE ENTIDADES COM FINS PUBLICOS - SINTAP;Acordo de empresa;Concelhia;2024;2024;1;1;1.363.1
7078;ACORDO DE EMPRESA ENTRE O SPDH - SERVIÇOS PORTUGUESES DE HANDLING, SA E O SIA - SINDICATO DA INDÚSTRIA AERONÁUTICA E OUTROS - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;5;5;1.298.2 1.341.1 1.346.0 1.470.0 1.667.0
7079;ACORDO DE EMPRESA ENTRE O SPDH - SERVIÇOS PORTUGUESES DE HANDLING, SA E O  SINDICATO DOS TRABALHADORES DA AVIAÇÃO E AEROPORTOS - SITAVA E OUTRO - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;2;2;1.372.0 1.517.1
7080;ACORDO DE EMPRESA ENTRE A SPDH - SERVIÇOS PORTUGUESES DE HANDLIG, SA E O STAMA - SINDICATO DOS TRABALHADORES DOS AEROPORTOS, MANUTENÇÃO E AVIAÇÃO - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;1;1;1.639.1
7081;CONTRATO COLETIVO ENTRE A ACIRO - ASSOCIAÇÃO COMERCIAL, INDUSTRIAL E SERVIÇOS DA REGIÃO OESTE E O SINDICATO DOS TRABALHADORES DO SECTOR DOS SERVIÇOS - SITESE - ALTERAÇÃO SALARIAL E OUTRA;Contrato coletivo de trabalho;Concelhia;2024;2026;4;4;1.218.4 1.218.6 5.101.1 5.101.2
7082;ACORDO DE EMPRESA ENTRE O PORTO SANTO LINE - TRANSPORTES MARÍTIMOS, LDA E A FEDERAÇÃO DE SINDICATOS DOS TRABALHADORES DO MAR  - FESMAR - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2026;3;1;2.36.0
7083;ACORDO DE EMPRESA ENTRE OS TRANSPORTES AÉREOS PORTUGUESES, SA E O SERS - SINDICATO DOS ENGENHEIROS E OUTROS - REVISÃO GLOBAL;Acordo de empresa;Nacional;2024;2024;3;3;1.15.4 1.221.1 1.224.0
7084;CONTRATO COLETIVO ENTRE A ANEFA - ASSOCIAÇÃO NACIONAL DE EMPRESAS FLORESTAIS, AGRÍCOLAS E DO AMBIENTE E O SINDICATO NACIONAL DOS TRABALHADORES DA AGRICULTURA, FLORESTA, PESCA, TURISMO, INDÚSTRIA ALIMENTAR, BEBIDAS E AFINS - SETAAB - REVISÃO GLOBAL;Contrato coletivo de trabalho;Nacional;2024;2024;2;2;1.631.0 5.425.1
7085;ACORDO DE EMPRESA ENTRE A CAIMA, S.A. E O SINDICATO DAS INDÚSTRIAS METALÚRGICAS E AFINS - SIMA;Acordo de empresa;Nacional;2024;2024;1;1;1.346.0
7086;CONTRATO COLETIVO ENTRE A ASSOCIAÇÃO PORTUGUESA DE HOSPITALIZAÇÃO PRIVADA - APHP- E O SINDICATO DEMOCRÁTICO DOS ENFERMEIROS DE PORTUGAL - SINDEPOR E OUTROS;Contrato coletivo de trabalho;Nacional;2024;2025;12;6;1.225.2 1.233.3 1.630.0 1.659.1 1.675.0 5.88.1
7087;ACORDO DE EMPRESA ENTRE A AIG EUROPE, SA - SUCURSAL EM PORTUGAL E O SINDICATO DOS TRABALHADORES DA ACTIVIDADE SEGURADORA (STAS) - ALTERAÇÃO SALARIAL E OUTRAS;Acordo de empresa;Nacional;2024;2025;2;2;1.85.2 1.85.3
